# time, u, cmd
2.934019092899999848e+01,-6.752216722816228867e-04,-3.665098920464515686e-04
2.937244031299999847e+01,-6.742686382494866848e-04,-2.904779976233839989e-04
2.940156070999999827e+01,-6.747451843693852425e-04,-2.316702739335596561e-04
2.943038553399999913e+01,-6.780801340937614441e-04,-1.901848008856177330e-04
2.946060270999999986e+01,-6.780801340937614441e-04,-1.585784339113160968e-04
2.949143322300000136e+01,-6.714090704917907715e-04,-1.212231582030653954e-04
2.952166739600000156e+01,-6.737920921295881271e-04,-7.244927837746217847e-05
2.955008863100000127e+01,-6.742686382494866848e-04,-3.374641892150975764e-06
2.958098726800000122e+01,-6.709323497489094734e-04,8.386019908357411623e-05
2.960992669000000177e+01,-6.742686382494866848e-04,1.613526110304519534e-04
2.964069459899999970e+01,-6.780801340937614441e-04,2.224019553977996111e-04
2.967018313799999873e+01,-6.742686382494866848e-04,2.833273611031472683e-04
2.970175637099999832e+01,-6.761745898984372616e-04,3.557988093234598637e-04
2.973068680900000160e+01,-6.733155460096895695e-04,4.378477169666439295e-04
2.976108092500000168e+01,-6.733155460096895695e-04,5.166417104192078114e-04
2.979143974600000178e+01,-6.733155460096895695e-04,5.920664989389479160e-04
2.982072800799999968e+01,-6.709323497489094734e-04,6.637276383116841316e-04
2.985000622700000150e+01,-6.771273910999298096e-04,7.186554139479994774e-04
2.988157176900000067e+01,-6.733155460096895695e-04,7.656028028577566147e-04
2.991029185300000037e+01,-6.733155460096895695e-04,8.263298659585416317e-04
2.994180513199999893e+01,-6.723623373545706272e-04,8.965972228907048702e-04
2.997188933300000002e+01,-6.723623373545706272e-04,9.658623603172600269e-04
3.000156376500000022e+01,-6.756981601938605309e-04,1.037879846990108490e-03
3.003089746199999865e+01,-6.709323497489094734e-04,1.118012936785817146e-03
3.006078478399999909e+01,-6.709323497489094734e-04,1.201002625748515129e-03
3.009127544700000101e+01,-6.756981601938605309e-04,1.270926790311932564e-03
3.012027488200000036e+01,-6.709323497489094734e-04,1.326476107351481915e-03
3.015023961200000002e+01,-6.756981601938605309e-04,1.385715324431657791e-03
3.018100738000000050e+01,-6.723623373545706272e-04,1.456225058063864708e-03
3.021007227799999839e+01,-6.690254085697233677e-04,1.532916445285081863e-03
3.024037140500000120e+01,-6.733155460096895695e-04,1.610113424248993397e-03
3.027228801600000097e+01,-6.718857330270111561e-04,1.668044365942478180e-03
3.030084271500000170e+01,-6.733155460096895695e-04,1.701185945421457291e-03
3.033053452500000091e+01,-6.723623373545706272e-04,1.745238085277378559e-03
3.036004531300000053e+01,-6.723623373545706272e-04,1.814572489820420742e-03
3.039059563900000072e+01,-6.761745898984372616e-04,1.890881569124758244e-03
3.042138094199999898e+01,-6.733155460096895695e-04,1.966473180800676346e-03
3.045014440799999988e+01,-6.733155460096895695e-04,2.035229001194238663e-03
3.048097497899999908e+01,-6.742686382494866848e-04,2.098448807373642921e-03
3.050997377199999860e+01,-6.718857330270111561e-04,2.173603512346744537e-03
3.054054889300000042e+01,-6.742686382494866848e-04,2.262067049741744995e-03
3.057134496799999823e+01,-6.756981601938605309e-04,2.352976705878973007e-03
3.060164431000000107e+01,-6.785565055906772614e-04,2.440714742988348007e-03
3.063052989799999892e+01,-6.785565055906772614e-04,2.522543538361787796e-03
3.066061772100000127e+01,-6.756981601938605309e-04,2.607099246233701706e-03
3.069039895599999923e+01,-6.756981601938605309e-04,2.704987768083810806e-03
3.072046598900000092e+01,-6.742686382494866848e-04,2.812031656503677368e-03
3.075086249399999971e+01,-6.747451843693852425e-04,2.911535557359457016e-03
3.078084776200000050e+01,-6.780801340937614441e-04,2.998052630573511124e-03
3.081014127599999952e+01,-6.790328188799321651e-04,3.081679111346602440e-03
3.084075127399999872e+01,-6.785565055906772614e-04,3.165649017319083214e-03
3.087228766400000168e+01,-6.785565055906772614e-04,3.243526909500360489e-03
3.090135246799999891e+01,-6.733155460096895695e-04,3.315476235002279282e-03
3.093102757100000133e+01,-6.742686382494866848e-04,3.386928001418709755e-03
3.096084316500000000e+01,-1.054348977049812675e-04,3.453815355896949768e-03
3.099143010899999950e+01,-4.068922407896025106e-06,3.494870616123080254e-03
3.102038667700000119e+01,-4.068922407896025106e-06,3.513231873512268066e-03
3.105088281900000169e+01,-2.783748414003639482e-06,3.540828358381986618e-03
3.108133883100000006e+01,5.110121128382161260e-05,3.580104792490601540e-03
3.111017401699999851e+01,1.570907043060287833e-04,3.620303468778729439e-03
3.114069947799999838e+01,3.615520545281469822e-04,3.656893037259578705e-03
3.117245191399999982e+01,5.167744238860905170e-04,3.686170093715190887e-03
3.120176934199999863e+01,7.237344398163259029e-04,3.711427561938762665e-03
3.123113327300000108e+01,8.767582476139068604e-04,3.723129397258162498e-03
3.126065017699999871e+01,8.767582476139068604e-04,3.716804552823305130e-03
3.129119920300000146e+01,1.083800685591995716e-03,3.707516938447952271e-03
3.132125020000000148e+01,1.241118763573467731e-03,3.704764181748032570e-03
3.135090307300000134e+01,1.347252982668578625e-03,3.715389175340533257e-03
3.138122094399999895e+01,1.498838537372648716e-03,3.764030756428837776e-03
3.141021692200000004e+01,1.603274373337626457e-03,3.832004498690366745e-03
3.144091658600000017e+01,1.706132316030561924e-03,3.848994616419076920e-03
3.147144030400000148e+01,1.705212751403450966e-03,3.812587354332208633e-03
3.150048263700000106e+01,1.705212751403450966e-03,3.777413396164774895e-03
3.153036347999999833e+01,1.757572055794298649e-03,3.767180955037474632e-03
3.156055411499999863e+01,1.861063879914581776e-03,3.761551110073924065e-03
3.159075379500000125e+01,1.862245844677090645e-03,3.736949525773525238e-03
3.162172124199999956e+01,2.068606205284595490e-03,3.695977851748466492e-03
3.165023876300000083e+01,2.225974807515740395e-03,3.643696662038564682e-03
3.168064886300000182e+01,2.222469542175531387e-03,3.577697789296507835e-03
3.171064116399999833e+01,2.224087016656994820e-03,3.510270500555634499e-03
3.174102629600000114e+01,2.326241694390773773e-03,3.460845910012722015e-03
3.177273839000000066e+01,2.431017346680164337e-03,3.420162247493863106e-03
3.180191380300000148e+01,2.431017346680164337e-03,3.365905024111270905e-03
3.183050775799999954e+01,2.430507680401206017e-03,3.308872692286968231e-03
3.186001885599999994e+01,2.430252963677048683e-03,3.266826039180159569e-03
3.189058211200000059e+01,2.432291861623525620e-03,3.234556876122951508e-03
3.192029473699999897e+01,2.429488580673933029e-03,3.199730534106492996e-03
3.195023566100000068e+01,2.430762629956007004e-03,3.137058345600962639e-03
3.198278762500000028e+01,2.428214764222502708e-03,3.042058786377310753e-03
3.201042473199999705e+01,2.431017346680164337e-03,2.949019894003868103e-03
3.204065444700000143e+01,2.431017346680164337e-03,2.874481724575161934e-03
3.207224380600000302e+01,2.431272296234965324e-03,2.809021389111876488e-03
3.210095784300000332e+01,2.429488580673933029e-03,2.742046257480978966e-03
3.213062477399999750e+01,2.431017346680164337e-03,2.665519714355468750e-03
3.216029823699999923e+01,2.431017346680164337e-03,2.577644074335694313e-03
3.219022766599999841e+01,2.428979147225618362e-03,2.484305528923869133e-03
3.222082640499999684e+01,2.430252963677048683e-03,2.397585427388548851e-03
3.225074173000000144e+01,2.430252963677048683e-03,2.325558569282293320e-03
3.228111750800000124e+01,2.429998014122247696e-03,2.263074973598122597e-03
3.231011120200000164e+01,2.430507680401206017e-03,2.207627054303884506e-03
3.234072297499999848e+01,2.430507680401206017e-03,2.150091342628002167e-03
3.237254828399999695e+01,2.430252963677048683e-03,2.092644805088639259e-03
3.240067454799999780e+01,2.430252963677048683e-03,2.041875384747982025e-03
3.243048141700000286e+01,2.430762629956007004e-03,1.969928154721856117e-03
3.246036247899999694e+01,2.427450846880674362e-03,1.880167750641703606e-03
3.249107987200000025e+01,2.429488580673933029e-03,1.804807572625577450e-03
3.252033979699999833e+01,2.429743297398090363e-03,1.738965278491377831e-03
3.255061173100000360e+01,2.430252963677048683e-03,1.659955247305333614e-03
3.258118611300000111e+01,2.428469480946660042e-03,1.563769415952265263e-03
3.261081905300000017e+01,2.430252963677048683e-03,1.456632046028971672e-03
3.264057217500000263e+01,2.430252963677048683e-03,1.343485899269580841e-03
3.267295155699999754e+01,2.430252963677048683e-03,1.228553242981433868e-03
3.270065188099999887e+01,2.427960047498345375e-03,1.112845726311206818e-03
3.273114662500000094e+01,2.432291861623525620e-03,1.019202987663447857e-03
3.276026099700000316e+01,2.430252963677048683e-03,9.583692299202084541e-04
3.279140597500000354e+01,2.431017346680164337e-03,9.002450387924909592e-04
3.282049691299999949e+01,2.431527245789766312e-03,8.239967282861471176e-04
3.285012396900000198e+01,2.427450846880674362e-03,7.254224037751555443e-04
3.288168918899999937e+01,2.427196130156517029e-03,6.117942393757402897e-04
3.291030442400000311e+01,2.432036912068724632e-03,5.033282213844358921e-04
3.294045828699999845e+01,2.432036912068724632e-03,4.095105396118015051e-04
3.297177954899999719e+01,2.433056477457284927e-03,3.227379638701677322e-04
3.300073837400000087e+01,2.431017346680164337e-03,2.320798230357468128e-04
3.303052345100000053e+01,2.430762629956007004e-03,1.412455167155712843e-04
3.306046600300000193e+01,2.429743297398090363e-03,5.174493344384245574e-05
3.309061456399999912e+01,2.429998014122247696e-03,-6.074145130696706474e-05
3.312102255599999978e+01,2.431272296234965324e-03,-1.902135118143633008e-04
3.315030972400000309e+01,2.431272296234965324e-03,-2.989483764395117760e-04
3.318078737199999750e+01,2.430507680401206017e-03,-3.915453271474689245e-04
3.321009215400000159e+01,2.430252963677048683e-03,-4.936679615639150143e-04
3.324029927800000195e+01,2.430252963677048683e-03,-6.036902195774018764e-04
3.327264219199999928e+01,2.429488580673933029e-03,-7.182002300396561623e-04
3.330023881000000330e+01,2.429488580673933029e-03,-8.412590250372886658e-04
3.333141411399999754e+01,2.430507680401206017e-03,-9.634119924157857895e-04
3.336147375899999901e+01,2.429743297398090363e-03,-1.074759289622306824e-03
3.339115939799999921e+01,2.430252963677048683e-03,-1.169312396086752415e-03
3.342002036099999884e+01,2.431781962513923645e-03,-1.261959900148212910e-03
3.345006654699999871e+01,2.430507680401206017e-03,-1.373155391775071621e-03
3.348106955099999738e+01,2.430507680401206017e-03,-1.489156740717589855e-03
3.350992340100000177e+01,2.430252963677048683e-03,-1.597312162630259991e-03
3.354079064300000113e+01,2.430252963677048683e-03,-1.713042031042277813e-03
3.357184710300000319e+01,2.431017346680164337e-03,-1.847460516728460789e-03
3.360177870199999717e+01,2.428469480946660042e-03,-1.982050249353051186e-03
3.363007065400000073e+01,2.430252963677048683e-03,-2.097421791404485703e-03
3.366006382300000155e+01,2.428979147225618362e-03,-2.201027004048228264e-03
3.369031017799999717e+01,2.428979147225618362e-03,-2.308128867298364639e-03
3.372100668299999882e+01,1.963114831596612930e-03,-2.420701785013079643e-03
3.374995645300000291e+01,1.339608104899525642e-03,-2.512383274734020233e-03
3.378069199499999797e+01,9.749088203534483910e-04,-2.558389911428093910e-03
3.381084709000000288e+01,7.158259977586567402e-04,-2.582388464361429214e-03
3.384022583000000139e+01,7.158259977586567402e-04,-2.617141231894493103e-03
3.387227297900000167e+01,6.141104386188089848e-04,-2.649784553796052933e-03
3.390097255199999893e+01,5.097292596474289894e-04,-2.664202358573675156e-03
3.393000011800000237e+01,4.049191775266081095e-04,-2.659882651641964912e-03
3.396025950100000301e+01,4.049191775266081095e-04,-2.647620392963290215e-03
3.399073148499999775e+01,3.518939483910799026e-04,-2.644188469275832176e-03
3.402032422799999978e+01,-1.519926263426896185e-05,-2.641842933371663094e-03
3.405004464600000347e+01,-1.519926263426896185e-05,-2.630084753036499023e-03
3.408085966400000189e+01,-2.226741344202309847e-04,-2.614727010950446129e-03
3.411070694200000020e+01,-3.250629524700343609e-04,-2.612332347780466080e-03
3.413999386100000066e+01,-3.782826534006744623e-04,-2.619394566863775253e-03
3.417174336699999770e+01,-3.773753123823553324e-04,-2.604857552796602249e-03
3.420106356200000164e+01,-4.847885575145483017e-04,-2.568241674453020096e-03
3.423116096700000099e+01,-4.847885575145483017e-04,-2.530721249058842659e-03
3.426009698200000031e+01,-6.904573529027402401e-04,-2.498042536899447441e-03
3.429063640300000060e+01,-6.947380607016384602e-04,-2.472127554938197136e-03
3.432022517899999769e+01,-7.452121935784816742e-04,-2.439820906147360802e-03
3.434988766600000076e+01,-7.466499810107052326e-04,-2.390959067270159721e-03
3.438036244700000310e+01,-7.485666428692638874e-04,-2.339148661121726036e-03
3.441048063899999931e+01,-7.485666428692638874e-04,-2.293997211381793022e-03
3.444009181599999891e+01,-7.461707573384046555e-04,-2.251129364594817162e-03
3.447147136099999898e+01,-7.500039064325392246e-04,-2.228678902611136436e-03
3.450107206199999865e+01,-7.500039064325392246e-04,-2.229378791525959969e-03
3.453031562500000007e+01,-7.528777350671589375e-04,-2.206679433584213257e-03
3.456053501400000272e+01,-7.476083701476454735e-04,-2.153512323275208473e-03
3.459052846800000225e+01,-7.543143583461642265e-04,-2.100003650411963463e-03
3.462068195999999887e+01,-7.519198697991669178e-04,-2.051682211458683014e-03
3.465001132300000108e+01,-7.523988606408238411e-04,-2.005215268582105637e-03
3.468136705900000294e+01,-7.523988606408238411e-04,-1.962887588888406754e-03
3.471019329599999992e+01,-7.562294485978782177e-04,-1.913806074298918247e-03
3.474060374700000153e+01,-7.571869064122438431e-04,-1.849967869929969311e-03
3.477243340900000135e+01,-7.581441896036267281e-04,-1.788674388080835342e-03
3.480130617799999726e+01,-7.552719325758516788e-04,-1.738626859150826931e-03
3.483144621299999955e+01,-7.586228311993181705e-04,-1.686200965195894241e-03
3.486032277999999707e+01,-7.552719325758516788e-04,-1.620438415557146072e-03
3.489018633900000310e+01,-7.557507487945258617e-04,-1.549061969853937626e-03
3.492073436700000144e+01,-7.624509162269532681e-04,-1.481599058024585247e-03
3.495000162499999874e+01,-7.624509162269532681e-04,-1.414439058862626553e-03
3.498100433700000167e+01,-7.519198697991669178e-04,-1.345637720078229904e-03
3.501043093599999878e+01,-7.610155735164880753e-04,-1.274974434636533260e-03
3.504108692199999808e+01,-7.504829554818570614e-04,-1.200729864649474621e-03
3.507203508700000327e+01,-7.543143583461642265e-04,-1.130519318394362926e-03
3.510059302100000167e+01,-7.591014145873486996e-04,-1.071003847755491734e-03
3.513002956599999749e+01,-7.562294485978782177e-04,-1.013058586977422237e-03
3.516031226599999826e+01,-7.571869064122438431e-04,-9.446023032069206238e-04
3.519092405899999676e+01,-7.595799979753792286e-04,-8.685479988344013691e-04
3.522012014399999913e+01,-7.595799979753792286e-04,-7.907112012617290020e-04
3.525007758000000280e+01,-7.591014145873486996e-04,-7.068037521094083786e-04
3.528004371000000106e+01,-7.528777350671589375e-04,-6.166366511024534702e-04
3.531038382399999875e+01,-7.595799979753792286e-04,-5.288984975777566433e-04
3.534011276799999735e+01,-7.605370483361184597e-04,-4.458475741557776928e-04
3.537133307300000240e+01,-7.571869064122438431e-04,-3.770031908061355352e-04
3.540082787800000119e+01,-7.595799979753792286e-04,-3.311147738713771105e-04
3.543060045099999655e+01,-7.595799979753792286e-04,-2.788401034194976091e-04
3.546127282599999830e+01,-7.581441896036267281e-04,-1.946631236933171749e-04
3.549147062299999789e+01,-7.523988606408238411e-04,-1.145652131526730955e-04
3.552038591499999853e+01,-7.576655480079352856e-04,-6.035801925463601947e-05
3.555011977099999854e+01,-7.562294485978782177e-04,8.097254976746626198e-06
3.558022343700000079e+01,-7.562294485978782177e-04,1.002108474494889379e-04
3.561084750500000240e+01,-7.562294485978782177e-04,1.894766319310292602e-04
3.564037816799999803e+01,-7.528777350671589375e-04,2.665566280484199524e-04
3.567192585299999763e+01,-7.610155735164880753e-04,3.370086196810007095e-04
3.570057622800000274e+01,-7.571869064122438431e-04,4.112521419301629066e-04
3.573050744399999701e+01,-7.476083701476454735e-04,4.959889338351786137e-04
3.576022515599999707e+01,-7.571869064122438431e-04,5.867148865945637226e-04
3.579050815400000118e+01,-7.571869064122438431e-04,6.721965619362890720e-04
3.582057186600000165e+01,-7.557507487945258617e-04,7.605940918438136578e-04
3.585027429899999873e+01,-7.581441896036267281e-04,8.668302907608449459e-04
3.588119102400000315e+01,-7.586228311993181705e-04,9.764708229340612888e-04
3.591092596000000015e+01,-7.595799979753792286e-04,1.073657302185893059e-03
3.594051864899999771e+01,-7.581441896036267281e-04,1.164335059002041817e-03
3.597193464400000096e+01,-7.581441896036267281e-04,1.257804222404956818e-03
3.600151527599999923e+01,-7.571869064122438431e-04,1.363977673463523388e-03
3.603072421299999917e+01,-7.567082066088914871e-04,1.477179001085460186e-03
3.606022957900000137e+01,-7.581441896036267281e-04,1.575306057929992676e-03
3.609098815000000116e+01,-7.591014145873486996e-04,1.648061908781528473e-03
3.612103220899999911e+01,-7.591014145873486996e-04,1.708026858977973461e-03
3.615025757800000150e+01,-7.638860261067748070e-04,1.784081105142831802e-03
3.618129387399999786e+01,-7.581441896036267281e-04,1.884139957837760448e-03
3.621046899800000318e+01,-7.533566677011549473e-04,1.991046126931905746e-03
3.624102689899999774e+01,-7.614940404891967773e-04,2.092551440000534058e-03
3.627138207600000186e+01,-7.591014145873486996e-04,2.181387972086668015e-03
3.630137644700000266e+01,-7.629293249920010567e-04,2.262798836454749107e-03
3.633119419199999811e+01,-7.610155735164880753e-04,2.346379216760396957e-03
3.636031954300000280e+01,-7.610155735164880753e-04,2.427815459668636322e-03
3.639068474700000166e+01,-7.662773714400827885e-04,2.511863363906741142e-03
3.642025587799999897e+01,-7.600585231557488441e-04,2.609153743833303452e-03
3.645020504000000017e+01,-7.667556055821478367e-04,2.713397610932588577e-03
3.648067782999999764e+01,-7.667556055821478367e-04,2.812205813825130463e-03
3.651011506500000081e+01,-7.605370483361184597e-04,2.909965114668011665e-03
3.654007666500000084e+01,-7.677118992432951927e-04,3.021616488695144653e-03
3.657205799900000187e+01,-7.677118992432951927e-04,3.144165268167853355e-03
3.660158459600000214e+01,-7.715362007729709148e-04,3.268202068284153938e-03
3.663061612999999994e+01,-7.634076755493879318e-04,3.383744740858674049e-03
3.666040292899999997e+01,-7.619725074619054794e-04,3.476520068943500519e-03
3.669075027400000266e+01,-7.619725074619054794e-04,3.547724336385726929e-03
3.672013893799999806e+01,-7.677118992432951927e-04,3.620857838541269302e-03
3.675022789599999840e+01,-7.696242537349462509e-04,3.717754734680056572e-03
3.678021107099999654e+01,-6.119576864875853062e-04,3.823366947472095490e-03
3.681010394799999830e+01,-4.022938665002584457e-04,3.924686461687088013e-03
3.684004690500000123e+01,-2.535995445214211941e-04,4.024844616651535034e-03
3.687138315499999663e+01,-1.432728458894416690e-04,4.104992374777793884e-03
3.690037871900000255e+01,8.300595254695508629e-06,4.168753977864980698e-03
3.693056121800000113e+01,2.183901815442368388e-04,4.231078550219535828e-03
3.696084644700000155e+01,2.183901815442368388e-04,4.282851237803697586e-03
3.699149568299999657e+01,4.823912167921662331e-04,4.319776315242052078e-03
3.702059561000000087e+01,6.876488914713263512e-04,4.344079643487930298e-03
3.705077699400000313e+01,1.049155485816299915e-03,4.358362872153520584e-03
3.708075176700000242e+01,1.467107096686959267e-03,4.375305958092212677e-03
3.711035429700000066e+01,1.679520239122211933e-03,4.378905054181814194e-03
3.714025147200000276e+01,1.938113826327025890e-03,4.335565026849508286e-03
3.717150164299999915e+01,2.042840933427214622e-03,4.269618541002273560e-03
3.720067427800000104e+01,2.093814546242356300e-03,4.228353966027498245e-03
3.723007778899999920e+01,2.093814546242356300e-03,4.200913012027740479e-03
3.726042898299999706e+01,2.093814546242356300e-03,4.159266594797372818e-03
3.729042728000000295e+01,2.092160750180482864e-03,4.112785682082176208e-03
3.732051498700000280e+01,2.196386456489562988e-03,4.066937603056430817e-03
3.734993350700000292e+01,2.197459572926163673e-03,4.007703159004449844e-03
3.738004466400000325e+01,2.299046143889427185e-03,3.937654197216033936e-03
3.741080298600000020e+01,2.300089458003640175e-03,3.877397160977125168e-03
3.744017300400000181e+01,2.301654778420925140e-03,3.831931622698903084e-03
3.747143517700000359e+01,2.299567917361855507e-03,3.787564346566796303e-03
3.750113584799999700e+01,2.298003295436501503e-03,3.742265282198786736e-03
3.753088368000000230e+01,2.298003295436501503e-03,3.711201483383774757e-03
3.756023847400000193e+01,2.297481754794716835e-03,3.681836649775505066e-03
3.759013151399999941e+01,2.301133004948496819e-03,3.632461652159690857e-03
3.762017431799999656e+01,2.300089458003640175e-03,3.574776463210582733e-03
3.765023108599999802e+01,2.298524603247642517e-03,3.532142145559191704e-03
3.768158904199999881e+01,2.299567917361855507e-03,3.505171276628971100e-03
3.771070410400000128e+01,2.299567917361855507e-03,3.468170063570141792e-03
3.774092678200000250e+01,2.299567917361855507e-03,3.410449717193841934e-03
3.777211122599999982e+01,2.296960446983575821e-03,3.342307871207594872e-03
3.780089965599999857e+01,2.300350461155176163e-03,3.268833039328455925e-03
3.783103818299999688e+01,2.297481754794716835e-03,3.201697254553437233e-03
3.786012610200000239e+01,2.297481754794716835e-03,3.157018218189477921e-03
3.789035253099999778e+01,2.299307147040963173e-03,3.131631761789321899e-03
3.792065511199999861e+01,2.299046143889427185e-03,3.094989806413650513e-03
3.795027858400000298e+01,2.298524603247642517e-03,3.017954062670469284e-03
3.798077834600000102e+01,2.297481754794716835e-03,2.919153776019811630e-03
3.801005543600000181e+01,2.295917831361293793e-03,2.829797333106398582e-03
3.804059313100000139e+01,2.300089458003640175e-03,2.748057013377547264e-03
3.807216134800000162e+01,2.300089458003640175e-03,2.666294341906905174e-03
3.810143173000000161e+01,2.300089458003640175e-03,2.579412888735532761e-03
3.813014582699999977e+01,2.299046143889427185e-03,2.488307189196348190e-03
3.816019222999999982e+01,2.298003295436501503e-03,2.405428094789385796e-03
3.819080696099999983e+01,2.298003295436501503e-03,2.332082483917474747e-03
3.822085104100000308e+01,2.298003295436501503e-03,2.260712906718254089e-03
3.825017391299999758e+01,2.294875448569655418e-03,2.189504681155085564e-03
3.828134048399999756e+01,2.297481754794716835e-03,2.118097618222236633e-03
3.831007789600000280e+01,2.295396523550152779e-03,2.056265715509653091e-03
3.834049389999999846e+01,2.296960446983575821e-03,1.996972598135471344e-03
3.837172130900000155e+01,2.297481754794716835e-03,1.919599366374313831e-03
3.840054221100000120e+01,2.297481754794716835e-03,1.842411700636148453e-03
3.843189713299999966e+01,2.296439139172434807e-03,1.762834261171519756e-03
3.846013016300000231e+01,2.293572761118412018e-03,1.661231624893844128e-03
3.849023129500000096e+01,2.294354373589158058e-03,1.555748633109033108e-03
3.852021573999999760e+01,2.294875448569655418e-03,1.457329024560749531e-03
3.855017976399999924e+01,2.298003295436501503e-03,1.367577235214412212e-03
3.858135367500000257e+01,2.296960446983575821e-03,1.282930956222116947e-03
3.861047440800000174e+01,2.296960446983575821e-03,1.190082170069217682e-03
3.864026045300000334e+01,2.295917831361293793e-03,1.086534350179135799e-03
3.867056324200000006e+01,2.294875448569655418e-03,9.695272892713546753e-04
3.870135274100000089e+01,2.296439139172434807e-03,8.489001193083822727e-04
3.873031146099999944e+01,2.294875448569655418e-03,7.423328934237360954e-04
3.876026969200000138e+01,2.294875448569655418e-03,6.456691771745681763e-04
3.879620108200000317e+01,2.294354373589158058e-03,5.650813109241425991e-04
3.881992857299999855e+01,2.293051686137914658e-03,4.943328676745295525e-04
3.885014948799999956e+01,2.292791381478309631e-03,3.962076443713158369e-04
3.888066093500000164e+01,2.295396523550152779e-03,2.726936945691704750e-04
3.891012141099999866e+01,2.291749697178602219e-03,1.549102162243798375e-04
3.894132032099999918e+01,2.292270539328455925e-03,4.987538341083563864e-05
3.897191253100000097e+01,2.292270539328455925e-03,-5.660030365106649697e-05
3.900082133000000084e+01,2.292530843988060951e-03,-1.717196428216993809e-04
3.903032385499999890e+01,2.294875448569655418e-03,-2.831995079759508371e-04
3.906012642099999965e+01,2.291749697178602219e-03,-3.882619785144925117e-04
3.909032367900000082e+01,2.292270539328455925e-03,-4.982753307558596134e-04
3.912059853600000281e+01,2.291489159688353539e-03,-6.180792697705328465e-04
3.914984694900000051e+01,2.292530843988060951e-03,-7.298612617887556553e-04
3.918163494899999932e+01,2.289146417751908302e-03,-8.228767546825110912e-04
3.921008971100000196e+01,2.289406722411513329e-03,-9.166304371319711208e-04
3.924078544300000004e+01,2.289667027071118355e-03,-1.013546949252486229e-03
3.927191210299999824e+01,2.289667027071118355e-03,-1.102309557609260082e-03
3.930200329800000247e+01,2.291228855028748512e-03,-1.193534815683960915e-03
3.933143662300000187e+01,2.289146417751908302e-03,-1.310521853156387806e-03
3.936054766200000188e+01,2.289927098900079727e-03,-1.450793235562741756e-03
3.939091973400000057e+01,2.289146417751908302e-03,-1.590794301591813564e-03
3.942019702500000022e+01,2.288105431944131851e-03,-1.716010388918220997e-03
3.945008037299999870e+01,2.288105431944131851e-03,-1.824486069381237030e-03
3.948063085100000080e+01,2.288365736603736877e-03,-1.927422476001083851e-03
3.951080328900000183e+01,2.286544535309076309e-03,-2.025097608566284180e-03
3.954069038200000108e+01,2.288886113092303276e-03,-2.121836179867386818e-03
3.957259305099999835e+01,2.288886113092303276e-03,-2.230870770290493965e-03
3.960069119100000279e+01,2.289146417751908302e-03,-2.347304485738277435e-03
3.963186800199999738e+01,2.288105431944131851e-03,-2.465645316988229752e-03
3.966024093400000083e+01,2.286284463480114937e-03,-2.580583095550537109e-03
3.969086362899999898e+01,2.285244176164269447e-03,-2.678306540474295616e-03
3.972014692799999835e+01,1.711717806756496429e-03,-2.757355570793151855e-03
3.975081641300000257e+01,1.711717806756496429e-03,-2.830443670973181725e-03
3.978175012300000191e+01,1.344595104455947876e-03,-2.918284386396408081e-03
3.981108746099999962e+01,1.081279828213155270e-03,-3.016750561073422432e-03
3.984120146099999715e+01,1.081279828213155270e-03,-3.087029326707124710e-03
3.987247703399999921e+01,6.618243642151355743e-04,-3.115980187430977821e-03
3.990085281599999689e+01,5.552261718548834324e-04,-3.128824988380074501e-03
3.993066512000000046e+01,3.457620623521506786e-04,-3.134452039375901222e-03
3.996094200900000004e+01,2.949920017272233963e-04,-3.125371644273400307e-03
3.999069564999999926e+01,2.929963811766356230e-04,-3.117574378848075867e-03
4.001994960100000043e+01,1.882551587186753750e-04,-3.119523869827389717e-03
4.005013658099999674e+01,-2.038792263192590326e-05,-3.117582062259316444e-03
4.008108381400000297e+01,-2.830917655956000090e-04,-3.104033879935741425e-03
4.010992870999999838e+01,-2.830917655956000090e-04,-3.086346434429287910e-03
4.014095531600000299e+01,-6.548212259076535702e-04,-3.066595876589417458e-03
4.017160693099999946e+01,-8.106395252980291843e-04,-3.032982815057039261e-03
4.020053485199999699e+01,-9.086828795261681080e-04,-2.990985522046685219e-03
4.023056546600000161e+01,-9.164151269942522049e-04,-2.958000870421528816e-03
4.026006442500000304e+01,-9.173811995424330235e-04,-2.940881066024303436e-03
4.029128835899999928e+01,-9.168981923721730709e-04,-2.937525045126676559e-03
4.032003796099999704e+01,-1.127559109590947628e-03,-2.936405595391988754e-03
4.035001372800000041e+01,-1.130544231273233891e-03,-2.909365342929959297e-03
4.038179161899999770e+01,-1.134025515057146549e-03,-2.854101825505495071e-03
4.041085553500000316e+01,-1.134025515057146549e-03,-2.809488214552402496e-03
4.044002203600000200e+01,-1.178479520604014397e-03,-2.776037901639938354e-03
4.047241677200000254e+01,-1.185495639219880104e-03,-2.713340101763606071e-03
4.050026986900000026e+01,-1.186497509479522705e-03,-2.624572953209280968e-03
4.053032733999999948e+01,-1.189502305351197720e-03,-2.559626940637826920e-03
4.056019909900000187e+01,-1.193006522953510284e-03,-2.531155711039900780e-03
4.059085812800000070e+01,-1.194507931359112263e-03,-2.495147520676255226e-03
4.062058897800000068e+01,-1.194507931359112263e-03,-2.428445033729076385e-03
4.064999657300000280e+01,-1.189502305351197720e-03,-2.359234727919101715e-03
4.068134659900000116e+01,-1.197009580209851265e-03,-2.303872490301728249e-03
